comment,label,label_class
so question since im not  well informed is she just nuts or confused in terms of what she is would this fall more to the trans community as gender nonconforming genderqueer help a dude out,2,NOT
here before it gets deleted,1,NOT
careful trish i can already hear the sjws coming for you,2,NOT
trisha you know what i mean me actually no i didnt understand any of that wtf,3,NOT
jason was a bottom k,3,NOT
im confused with this vid,2,NOT
theres no such thing as transitioning fully,2,NOT
so you have a pussy or dick  because im trying to eat some ass,6,ABU
you know being a gay man doesnt mean your feminine or anything cause thats what u think it means but it doesnt being gay means u like the same sex not that your a feminine flamboyant guy that can be the case but not always i should do some research u seemed confused,2,NOT
basically what im hearing is that she was happy because she didnt have to try to look nice because she acted like a dude once so now shes trans,2,NOT
in the next video shell confess she is in love with cedric i love you trish but i think you are just confused,2,NOT
just because youre more attracted to gay men doesnt mean youre a guy it doesnt work like that honey that just means your more attracted to feminine guys,2,NOT
sounds like you may be genderfluid,2,NOT
jesus you really explained it very well and justified yourself wheres all the hate coming from,1,NOT
i think this is the first video ive ever disliked,2,NOT
heres a tip coming from a ftm trans man stop stereotyping men and women saying that even if you acted slightly more masculine that makes you trans or a man and the reason you like gay men is most probably a fetish cause i know a lot of cis women who find gay men attractive and it is normal to wonder what it would be like to be the other gender but because you question that doesnt mean you are trans so yeah stop before all the angry lgbt members come and attack you,2,NOT
bruh this is bull im just confused,3,NOT
back on drugs ,5,ABU
still love u tho,1,NOT
in other wordsshe is just a whore since she has been with anything with legs,5,ABU
i understand the backlash from this video i understand how misinformed most of this video is but as a member of the lgbt community i think this is an amazing opportunity to educate and correct her on what she thinks is being transgender i think that unfortunately many people share a lot of the same views that trish does in this video i dont know her motives for making this video or how her views became so inaccurate but the way that we as a community react to moments like thesewith backlash and hate or education and unitywill shape the way the world views our community we need to find more ways to unite and educate rather than bash and cancel just my two cents,1,NOT
so youre gender fluid just say that and move on,2,NOT
ok i dont even know what im supposed to think anymore i give off a very masculine and dude vibe hell i wear mens cologne because i like smelling like a man and i dont know who im attracted to i dont care abt what pronouns i use the only thing i set in stone identify as is asexual thats it thank you for listening to me ted talk,1,NOT
i thought u identified as a chicken nugget,2,NOT
if we go by your standards  i guess im trans,2,NOT
i have always wanted to have been born a guy when i was younger i even dressed as i thought boys would dress in the hopes that i would be recognized as a guy before i knew what trans was but i am not trans i know that i do not have gender disphoria which though its highly debated its what kinda cements what makes someone trans just because you envy males or have a fetish for gay men does not mean that you are trans,1,NOT
dude what the fuck are you on,5,ABU
i completely get what you mean drag queen vibes,2,NOT
the way you talk about ppl being fully transition down there and still having female energy is beyond disrespectful fuck i dont think you mean any disrespect by the video but jesus youre confused talk about this with a therapist work kit your views before posting this much rambling to ur very large platform,3,NOT
trisha trolling is fine but ffs leave trans men alone leave trans women alone people who are trans are literally at risk of being murdered because of their identity please stop,2,NOT
why are you saying that being natural and not putting on makeup or doing your hair is not girly and more of a guy thing,2,NOT
cant belive that jason hit that and kiss that,2,NOT
ive never kept up with her but im actually hella pissed off at this video trish youre a dick im sorry its true this video is part of the reason why this community isnt taken seriously im so fucking pissed off because my sister is male to female and i just feel like this is bullshit asking for attention this is bullshit im sorry this is absolute bullshit,6,ABU
so u know its fucking offensive and stupid but did it anyway,5,ABU
trish honey please this is so bad,2,NOT
do you identify as james charles,2,NOT
im sorry not really tho but that was very offensive people dont choose to identify as schizofrenic or mpd people whom put those two diagnosis into the same box are not suffering from either of them she is misinforming people about alot of shit in this video and as a schizofrenic i take that bit to heart i know that was a small part of the context in the video but people whom dont suffer from theese things watching might take those facts with them out into world,2,NOT
no one trish im attracted to gay men so i must be transgender,2,NOT
bruh im trans and im dying  shes so stupid,3,NOT
whole house is pink  but do you girl,2,NOT
i am so proud of you for saying what is on your mind even when you dont have to,1,NOT
so she wants to be a guy because she thinks itll be easier to have a penis okay good reasoning,2,NOT
just to help you out you are not transgender you are gender fluid there is a difference,2,NOT
im so fucking confused,3,NOT
im sorry did u fr just say u identify as a gay man,3,NOT
her gender be like ight ima head out,2,NOT
i kinda relate with this also i dont see anything wrong with this people just wanna take the piss out of trish coz she reacts,1,NOT
what the fuck,5,ABU
i dont wanna hate and say mean things like others but in the nicest way to say is that you should try to get some help if u need to talk to someone you should if you really are anything but straight you might be nonbinary thats when you sometimes wake to be a women some days and a guy other days theythem are only used mostly for nonbinaries if you want to bea guy you would say hehim in your case i personally dont believe this  because it dosent seem like you are to sexually orientated informed other things have been said by you you need some sort of help i am a closeted bi and some of the things you said were offensive i cant even imagine what actual transgenders feel right now you want to be a female and male if this is true your probably nonbinary,3,NOT
girl you just a girl who likes men ,2,NOT
you took it a lil far with this one trish ,2,NOT
wtf did i just watch,3,NOT
and also doesnt want labels but makes a whole video trying to force herself into a label,2,NOT
for those who cant tell this is a joke yall so sensitive i,2,NOT
i support trish but im so confused apologies but the only thing i really got was trish not wanting to be a woman because of society but i hope shes happy,1,NOT
i  i  i ,2,NOT
do i think im a transgender yes a thousand  do i identify with my natural born gender a thousand  thats kinda the thing with being transgenderyou dont identify with your biological gender this is the whole point you dont like your breasts you dont like your curves and the term theythem has nothing to do with being transgender most people who use the pronouns theythem do not identify with either the female pronouns sheher nor the male pronouns hehim im not saying that transgender people can not identify with theythem im saying that it doesnt have anything to do with transgender,2,NOT
okay trisha where is the proof i know you gave us the picture but where the medical reports and the papers,2,NOT
dont know you i have never watched you before but yall need to calm down people go through a processes  it took my transgender daughter  years to finally commit and know who she was for sure the difference is that trisha is doing it on social media in front of the world its like when peopel who were bi had to be harassed by gays and lesbians for just being gay and not wanting to admit it sexuality and gender are spectrums and we all shift along that spectrum even when we finally know who we are trisha if your using the community step off if your finding your place and identity stand tall,1,NOT
i think shes just confused,2,NOT
props to her if shes actually trans but if shes doing it for clout then she looks desperate this is coming from an actual transgender person,2,NOT
women can have hair all over the body too trisha it doesnt make you less feminine,1,NOT
bitch why you in the kitchen,5,ABU
i think youre a tucute and misinformed on transgender people,2,NOT
she is textbook borderline personality disorder,5,ABU
your about to get yourself cancelled sis,3,NOT
girl what are you smoking,5,ABU
nope you need to leave la your head is just fed up,5,ABU
this makes absolutely no fucking sense just stop,5,ABU
errrrmmm o k lmao ,3,NOT
about  minutes of absolute nonsense,3,NOT
what girl hasnt thought it would be easier with a  no periods yes please,2,NOT
having short hair doesnt make you trans,2,NOT
 im not going to invalidate you but i feel as though you need to do some more soul searching and maybe even go to a gender therapist,3,NOT
youre just bored at this point girl,2,NOT
my eyes rolled right out of my head trisha honey stop,3,NOT
tbh im here for this lol,2,NOT
trisha you have other issues and confusion with your body and sex but i dont think you are trans i think therapy would help i think it is because you were made fun of you feel confused and is why you need attention from your partners i mean that in the kindest and sweetest way some people not saying you are realize they have been sexually abused and once they get help then deal with issues i am a sex abuse advocate so no shame we blame the perpetrators not the victim,2,NOT
im so confused what is going on i,2,NOT
are you fucking insane,5,ABU
she said while people think im schizophrenic and have multiple personally bruh thats not what it is shw out here confusing schizophrenia with personality disorder im out no facts in this vid,3,NOT
hey babe your probably feeling non binary because the term transgender doesnt apply to your scenario you can still use the pronouns he himshe her and be gender non identified,1,NOT
look into demiboy demigirl nonbinary and gender non conforming im not saying youre trans or youre not as a transmasculine demiboy i think that i have no room to judge anyone ive been judged way too much myself for that but i think you really really need to educate yourself and not harm a community that has been harmed way to much sorry its hard to know when youre trolling and when you arent anymore and thats your own fault please educate yourself not just for your sake for once,2,NOT
lol youtube comments so toxic then you go to her insta and all the comments are positive yikkers,2,NOT
u just want male privilege you literally just described yourself as gender fluid,2,NOT
trisha lmao we know you are a troll but people get offended by this shit bad call,3,NOT
ffs you are a pathological liar how much did they pay you to push this bullshit agender,5,ABU
trish there is nothing manly about you your mannerisms your style  the way you speak and think all feminine this is all so staged she says i dont like to be the center of attention  really trisha really,3,NOT
use me as an i button,2,NOT
maybe you are genderqueer idk,2,NOT
her mind rlly is something else,2,NOT
i realize that some of the stuff she said is offensive and shit but like do you realize how hard this shit is half the people on here hating are cis like not all transgender people are the same now im not defending her but please shut up ,2,NOT
i dont know how this got in my recommendations but this b is bat  crazy and anyone who supports her is bat crazy fyi i only made it to the  mark,6,ABU
just another cry for attention,3,NOT
im a gay man ,3,NOT
why dont you just identify as nonbinary so you can be in the gray area of gender and transition whatever way you choose to instead of identifying as trans because what youre describing doesnt sound like transgender,2,NOT
there are a few good points in here but with the amount of bs and lack of research they are overlooked i implore ya t to do some research on gender fluid also never relate someone who is lgbtq to someone with a disability thats all i got for now,2,NOT
i really thinks shes having a mental breakdown nothing new,3,NOT
just because trisha has a massive following doesnt make anything she says about herself  is invalid or done as some form of stunt for clout if she had only  followers she would be treated like any other transgender because theres alot that goes into an identity and just because one person has a completely different trans experience than you doesnt make your transness invalid a community is open to all not for those who fit within this specific frame or category of what they think transgenders should be if she identifies as a male then she identifies as male you can say your opinions to her but to now call her out of her name even after she told you her truth is so messed up and ignorant,2,NOT
as a gay trans guy she isbig yikes i wont be able to satisfy myself or my partner like luv eye,3,NOT
im a vegan  percent but im also a carnivore ,3,NOT
i dont like being center of attentionunless i wanna be center of attention,3,NOT
 you cannot be attracted to a sexuality that doesnt make you trans because youre fetishizing a sexuality you can be attracted to feminine men though honestly though this whole video just contradicts itself goes against science and is offensive in so many different ways,2,NOT
so shes a gender fluid bipansexual,2,NOT
ouch thats a lot of dislikes not surprised but,2,NOT
i dont have to fix my hair in the morning im trans trisha paytas ,2,NOT
i just got a davids vlog mercy adlmaoooo,2,NOT
do i believe im transgender yes  do i identify as my naturally born gender yes   i cant,3,NOT
as a nonbinary person i can say you need therapy and not for your supposed did,5,ABU
trisha i wouldnt say im confused me well i am,3,NOT
dude okay youre attracted to feminine males you dont have to change your gender to like a certain type,3,NOT
someone please help her sons school or on the lgbtqia plus someone just help her because i go spend my time with this dumbass how you go from saying youre a girly girl fake nails fake tits but then you say oh no honey im a man bitch where,5,ABU
also you just shamed men by saying straight men dont respect women thats not true  some men do and some do not  even women women get shamed by other women and a lot of women dont respect other women,2,NOT
this lady is crazy,3,NOT
big would i be friends with a gay person yes do i support it no energy,3,NOT
trish im gonna be honest seeing just a few minutes of the video i can see where you are confused and kinda questioning yourself if you like please do text me as i would like to help you on information on this as i am trans and gay as well as a leader in a community lgbtq community and my job is to not tell you who you are but to help you understand what things mean and to help you get that help if you need it like coming out and all that so please try and message me as i am not against you not at all my dear i just wish to help you understand dont hate you dont know her fully you dont understand how some people cam be confused and questioning you have never meet her in person so i shall tell you this once leaveheralone she just needs help  i am warning you,2,NOT
so she is nonbinary,2,NOT
youve reached completely new levels of deplorable fuck you trish,6,ABU
gender fluid is what u would be bc one day u feel like a girl and wanna dress up and look sparkly and the next u want to be dressed muscline and man like its not trans its gender fluid or non bionary,2,NOT
i dont know whats going on trishas head and i dont want to speak for trisha but it seems like ts gender fluid,2,NOT
what the fuuucccck trisha,5,ABU
to the lgbtq community do not get offended just point and laugh,2,NOT
do dogs have brain,3,NOT
when i saw this i was dying of laughter,3,NOT
here and now i draw a line  i wont watch anything with greta anymore,2,NOT
 most trans people when dating if they have transitioned fully just wont say they were male or female at birth if they want to tell the partner they will on there on time,1,NOT
trish says shes trans bc she likes short hair trishas therapist sorry sister u gotta get a new therapist,3,NOT
i cant believe you are walking around free you should be locked up for your safety and the safety of others isnt there anyone who cares just a little bit about you who will step in and make sure you get the in depth psychiatric help you are crying out for its like watching a plane crash in really slow motion,5,ABU
this whole video trisha please do research and really think before making videos like this you make no sense,2,NOT
ok so heres the translation shes fallen in love with her dancer cedric in an effort to pursue him shes saying shes a gay man just another facet of her mental demise ,3,NOT
this is her truth who is anyone to question or judge her for it you dont have to understand it its what was on her heart and what she lives with if she wants to be gender fluid its her life  let people live cant you just create a safe space for people to be without all this nonsense in the comments yall are fung weirdos,2,NOT
i am an gay man and a drag queen and this is why i dont wear makeup i like short hair and i dont like my name,1,NOT
this may seem mean but i wonder if jason looks at these things and thinks he dodged a bullet,2,NOT
 thats genderfluid bro,2,NOT
this puts me on a whole new level of anger some of us struggle with having breastsme im  i couldnt come out to my mother when i wanted to at the age so i could not get puberty blockers and i was put on a medication or multiple medications that made my breasts way too big and i always wonder what id be like if i didnt get put on that medication but this angers the hell out of me she was all on pornhub showing off everything and shes always giving off signs of attention seeking idk this is really ridiculous,5,ABU
i feel like shes a suuuupppppeeeeeerrrrrr confused gender fluid person,3,NOT
ok trishs feelings are valid she is just using the wrong term to identify no one taught her the label she is going for which is why shes offending a lot of people her description of feelings doesnt match the name she is giving it,1,NOT
hahaha this bitch has an add before this video shes making money off of this shes just mentally ill go get help trisha,5,ABU
hi i dont wanna offend you in anyway i love you and support you but and i understand what your going through im confused about my gender but maybe instead of saying your ftm or transgender maybe start with genderfulid like hehimtheythem thats what i go by its mainly because that fact  i believe you have breast implants or whatever  you show them off and ect like that a lot im a femine male but i hate wearing skirts dresses bras i actually dont own a bra now i only have a binder and sports bras i love make up and dressing up i cosplay a lot and cosplay girls but i very rarely show off my cleavage i did it for a cosplay once and it made me extremely uncomfortable and i struggle comin out so id say be slow with it say your genderfulid and then if you really want to transition like top surgery testosterone ect ect i dont mean it offend you in anyway as i say as im confused about my gender but still support you no matter what gender you are ,2,NOT
i hate trish she is such an offensive person and such a moron how does she have any fans,5,ABU
as a transgender man i understand the struggle and overcompensation not liking the attention etc however i do think you should see a therapist that knows their stuff about gender dysphoria and gender therapy,2,NOT
noone asked about what pronouns are confusing to you please stop,2,NOT
advanced troll love,5,ABU
fun fact dressing up as troy bolton doesnt make you transgender,3,NOT
ppl are taking this too harshly shes obviously not trying to offend anyone on purpose i think trish should just be able to do whatever she wants and thats that,1,NOT
i understand getting teased and bullied for things you cant control as a kid and how much that can affect you and how you see yourself as an adult i think more than anything you need to go talk to some people therapists that deal with identity and you need to really talk to trans people i understand you want to speak your truth but im not sure that you know enough or know who you are enough to talk about this this openly,2,NOT
trisha bringing back the yes im a vegan yes i eat meat we exist meme except on a whole other level lmaoooo,3,NOT
it sounds like shes describing a gender fluid person  im so confused,3,NOT
youre setting a terrible example for the trans community outsiders see crazy people like you and think everyone is like that,3,NOT
its no point in deleting this now everyone whos gonna laugh about this downloaded it by now,2,NOT
when you trying so hard to stay relevant ,3,NOT
lets unpack this so im transgender diagnosed dysphoria transgender the fact that she is called herself trans when she obviously is not is sickening it hurts the trans community being trans is a mental disorder not a game of fucking dress up wow you were more tomboy as a kid that doesnt male you trans the fact that she has to compensate of how shes still feminine by saying that since shes a gay man that we like more frilly things i beleive that when it is a cis male but when you are a transgender male you will want to pass as such you wont want to look girly because being misgendered hurts trisha needs to get it throigh her thick skull that this is not okay being trans isnt dress up being trans is where your brain and body dont match up hers matches up just fine this has me fuming you arent trans if you dont have dysphoria trisha you arent passing as male that is a key thing to a transgender male you are a grown ass women who needs to stop playing dress up and hurting a community you arent apart of,3,NOT
anyone been on twitter yet,2,NOT
trisha well i have to make money to move somehow ,2,NOT
ima be real i wasnt paying attention to the video cause i was losing my shit over these comments ,3,NOT
just because you want to cosplay as zac effron does not mean that you are transgender this is a joke trish stans dont come for me,3,NOT
girl why are you trying to cancel yourself sis i,3,NOT
really though who is her dealer,5,ABU
i am male i like girls but i want to be a girl too,3,NOT
someone screen record because i just know shes gonna delete it,2,NOT
but this is literally how left side people be didnt yall say you can call yourself any gender lmao,3,NOT
this video is just making me so confused for her lmfao,3,NOT
as a trans person myself nonbinary to be exact its disgusting with all the misinformation youre spreading youre not trans youre delusional,5,ABU
guys this a bit of a alerting video in my thoughts she doesnt look well and or healthy her mental health seems pretty awful and it looks like she was or has been on a little something something,5,ABU
so basically youre choosing to be trans you dont have dysphoria you dont have it diagnosed but you feel like a man and a woman boo thats being genderfluid,3,NOT
how long until this is taken down i wonder,2,NOT
shut the fuck up youre a chicken nugget a lesbian now a gay man and transgender this is a total slap in the face to trans people can you stop trolling people please enough is enough educate yourself,5,ABU
thats not transgender u fucking fool,5,ABU
how are u lesbiangay but also bisexual,3,NOT
id like to have a long ass talk with trisha about how gender and sexuality works she needs to figure this out bcuz she seems so confused to a point shes saying strange things,2,NOT
isnt this sad to know that this is the type of stupid crap that the next generation will see,3,NOT
i got cheated on because im masculine energy ,3,NOT
go to therapy now,3,NOT
here before the tea channels talk about it,2,NOT
trish hunny you just ruined and type of career you had not in a rude insulting way but you should take this down and collect more information,3,NOT
bitch ill shoot you,7,ABU
im weak as shit lmao,2,NOT
so genderfluid also this makes me so angry that this seems like clickbait and ads t has done stuff like this before and im all about making mistakes on how you feel it happens and everyone has the right to discover and grow but i dont believe t has grown maturity wise i dont know ts life outside of screen but whats on screen shows a lack of respect maturity growth and shows offensive stupidity and ignorance on who t claims to be or to like or to trust or even to hate misinformation or a lack of information cause t to jump to conclusions fast i respect that you feel this way but i beg you please please please dont capitalize on this and trans people lgbt people and most importantly capitalizing on your own gender identity discovery and journey by putting ad or using it to cover up past issues like vlog squad by making it clickbait making it money making it the same mistakes youve made in the past i beg you to grow i beg you to explare i beg you to not put ads on videos about your transitions physical and mentally i beg you educate yourself and not invalidate anyone i beg you to respect people who have died to be who they identify as fighting for your right to explore who you are i may not like you as a person but i support you exploring who you are and i only want you to please grow and mature,2,NOT
is it crack,5,ABU
does this mean jason nash is gay,2,NOT
trisha thats called a tomboy,2,NOT
there are feminine men and a masculine women what a concept,2,NOT
how has she been with women and saying that one of the reasons shes trans is because shes attracted to gay men  im a little confused,2,NOT
i lost the little respect i had left for you,3,NOT
youre fascinated with trans people so is this like a trend a hobby of yours youre sick,3,NOT
your not transgender transgender means that you really feel like you are the opposite gender and when your at a proper age where you or your guardians feel you can get surgery to change your genitalia also if you dont get surgery thats fine but then dont go back and forth from being feminine and masculine and continue to call yourself transgender,2,NOT
i think shes got something called i make shizz up for attention,3,NOT
i really dont understand why you do youtube anymore,3,NOT
sounds like she just wants to be freeer and not scrutinized,3,NOT
nope im out as a trans man im ouuuttttttt im done with youtube,3,NOT
after i was like a man blah blah blah sis,2,NOT
you literally make me so madddd lmfao youre so fake,5,ABU
theres a thing called being a tomboy istg,2,NOT
i dont like to be the center of attention unless im the center of attention  hmmmmm,3,NOT
jason nash is watching this like wtf is going on,3,NOT
i think she wants to be a part of something to feel loved seems to be lost soul its sad really i hope she finds the help she needs,2,NOT
are you fucking stupid,5,ABU
is there a new music video coming out or something,2,NOT
she is shitting on trans trenders right,5,ABU
so basically your literally pansexual,2,NOT
sounds to me like shes transattention rather than transgender,3,NOT
you just lost half of your fansyour not trans honey we dont chose to be trans its not how it works,3,NOT
like if this is pure bullshit,3,NOT
theythem is confusing its literally just respecting peoples pronouns they will tell you their prom puns and you will call them that,2,NOT
i always gave you the benefit of the doubt but i will neeeever watch another glitter bitch unboxing never watch a trisha video never watching a cola with you im done and poof youre gone  youre not gonna apologize your way outta this one sis just you wait,3,NOT
didnt she just make a videopoem about being a women with big boobs and men are sick,2,NOT
ohhhhhh the title  ,3,NOT
i literally hate this bitch so much why am i here,5,ABU
you cant just identify as something you have to have a reason for that to be apart of your identity that is classed as dysphoria that is the reason for people to identify as trans,2,NOT
trisha like in my day to day life im a mess like i dont wear makeup and i have zits me wait i dont identify myself as a dude but also i dont wear makeup and i have zitstrisha hunny its called not wanting to put on makeup and its a natural thing for your body to have zits its not because you are a dude,2,NOT
why doesnt she just say shes non binary if shes that confused of what she is,2,NOT
all i can wonder iswtf is next ,3,NOT
im sure there are plenty of girls who like going out without guys attention lol  not doing makeup or anything else and being left alone i am also attracted to more feminine males  and more masculinebut fem females  they meet in the middle doesnt mean im trans,1,NOT
noone privileged cis white women hm i am going to pretend to be trans,2,NOT
ah shit you done did it now,3,NOT
god im sorry but this is literally making me feel so sad and dysphoric when she kept saying that she felt trans people could never satisfy their partners i really just went  that fucking hurt bro ksjdkd,3,NOT
 just here for the comments,2,NOT
trisha the man paytas yeah sounds made up bc it is made up,3,NOT
this is actually an interesting conversation on gender just because she doesnt have all the correct words doesnt make it crazy,1,NOT
so they are a gender fluid hoe,5,ABU
hun go back to sleep for a few hours,3,NOT
trisha i dont like being harassed my straight guys is this being transgender,3,NOT
ahaha people are focusing on one certain thing from the video and acting like its the only reason she gave and i bet they didnt even watch the whole thing,1,NOT
so shes jealous of male gender norms like not being expected to wear make up or being assertive lol,2,NOT
if your born a female but look like a boy you are a female unless you actually get trans,2,NOT
as a trans man whos on hrt id just like to say there is no one in the comments or anyone who is allowed to tell anyone how much theyre allowed to conform whether they have to be on hrt or have to have surgery you dont need to have dysphoria to be trans you can literally use what pronouns make you most comfortable i think we should leave it at that,1,NOT
this is fuckinf horrible and her posting this video is horrible she is ridiculous,5,ABU
one question do you experience gender dysphoria if not you literally cannot be trans without it as thats what tells your brain that youre not in the right body,2,NOT
transgender denoting or relating to a person whose sense of personal identity and gender does not correspond with their birth sex tomboy is a girl who exhibits characteristics or behaviors considered typical of a boy including wearing masculine clothing and engaging in games and activities that are physical in nature and are considered in many cultures to be unfeminine or the domain of boys,1,NOT
so shes attracted to cedric and feels the need to make a video to justify that,2,NOT
ive seen this bitch floating around youtube on her massive inflatable tits for years and ive never understood how someone so ugly both inside and out has a following speaking directly to her you are the epitome of the dumb blonde stereotype and i cant imagine anyone wanting to be your friend associate with you let alone attend your funeral when you finally grace us by leaving this planet,6,ABU
youre a fat trump supporting ugly cuck loving skank,7,ABU
my god the like to dislike ratio is actually insane,2,NOT
rough video to watch,2,NOT
the term she was looking for is bigender she just didnt know what terminology to use,2,NOT
where tf in this video did she ever show she was transforming into a boy like tf this is clickbate,3,NOT
i love that the thumbnail was her dressed as shane,2,NOT
i start testosterone in less than  hours ive been waiting for this for six years i cannot tell you how fucking invaliding and disgusting and above all wrong and dysphoria inducing for actual trans people to hear you spread this absolute bullshit fucking stop,3,NOT
so shes a tomboy ,2,NOT
this world will never be vegan but enjoy your life in a cult,3,NOT
what a banger,1,NOT
its okay to be confused i confused body dysmorphia for gender dysphoria and i was under the transgender label for two years i was lost and didnt have answers to my questions i am now happy and going by sheher born gender its okay to be confused and try to find yourself whats not okay is saying you are trans when you are  comfortable with being the born gender you are its okay if you want to be t and you want to be more masculine however i dont think this is the right label now when you are finding yourself its okay to go through things and see what fits and what doesnt but i would suggest making that a personal journey off camera and coming back when you find yourself the trans community and the lgbt community in general get a lot of hate because people throw labels they know nothing about on themselves as a trend trans people are no longer valid in societies eyes because of transtrenders  not saying what you are going through is a trend but its something that takes more time and shouldnt be determined by the fact that you like gay men and you feel like you would be more respected if you had a penis its true you may not be just a cis women and i hope that you are able to find and love yourself because thats all anyone deserves i dont think you should be hated but i dont think you should jump into this label either because it will only cause backlash for you and the trans community with that said i hope you do well and find who you really are  in the end you are the one who knows yourself best,2,NOT
the fact you made  dollars from the video is disgusting you should give that money to the community you are basically taking the piss out of you are a disgrace,3,NOT
people have liked her even before this lmao ight,3,NOT
i never comment on youtube videos but this is too much i have been out as a trans guy for  whole years and i almost killed myself because of the people around me and how they were treating me they have gotten better because they understood and  years later some people still dont i work for respect everyday and this could take some of that progress away youre not a guy please stop,2,NOT
as someone actually part of the lgbt community a gay man all i can say is shame this is not us we do not own this dont think that all of us are like this cuz thats not true at all shes just a tom boy and everyone knows it ,2,NOT
this video is confusing to say the least but what she says makes some sense if we look at this from a crossdreamer perspective a lot of trans people live and present as their assigned gender even if their real identity is trans or nonbinary there are good and bad reasons for why they do so but the fact that they are not transitioning does not make them less trans her frustration of being a gay man in a womans body reflects the kind of pain many nontransitioning trans people feel i guess some will dismiss the whole idea as preposterous given her extreme femme appearance but many trans people make desperate attempts at living up to the stereotypes trying to fit in kirsten beck was a bearded navy seal fighting in afghanistan before she gave up fighting herself moreover characteristics like femme and butch are not restricted to one gender after all these were terms created in the lesbian community i dont know if trisha is trans but she deserves the chance to find out for herself,1,NOT
is this a joke trish i havent been watching you for a while im sorry but is this a prank or something somebody tell me edit  i just read the comments and um i am a lesbian and this is horrible trisha i watched you for a while now and you were my getaway and i just wow,3,NOT
her backup dancers are gay now she wants to be one of them she likes to be like the current person shes hanging around with just stop,2,NOT
bitch are you dumb ,5,ABU
trisha really out here getting shit from tumblr,3,NOT
just here to dislike the video have a good day ,3,NOT
theythem pronouns are not always for multiple people it is grammatically correct to use them for one person i use hethey pronouns so sometimes people say oh thats ashs jacket ill give it to them later you can use them the same way as he and she,1,NOT
man trisha you were doing so well ,2,NOT
around middle school i started growing boobs and getting attention from older men welcome to the club you arent special,3,NOT
you should identify as a moron right now i cannot with you how dare you use your privilege to act this way your mental illness is palpable right now and you should be ashamed of yourself for all of this,5,ABU
its so obvious this chick is on so much blow lol,5,ABU
that intro voice tho,3,NOT
hair length doesnt define your gender,2,NOT
i cant fathom the stupidity of this video honestly you have a type that doesnt make you a gay man the closest you could be to any of this is androgynous,3,NOT
so uh the term you were looking for i think is bigender or genderfluid not trans also youre a straight up circus clown girl get it together and stop giving us a bad name,3,NOT
no sis no bro either way no this was not the move,2,NOT
trisha youre a dumb bitch for this,5,ABU
just say ur gender fluid and go sis,2,NOT
cut your hair dress differently sometimes call yourself something else i dont know how youre trans yet still identify as your birth gender can someone explain this to me,2,NOT
do you realize that youre one of the reasons why the trans community isnt taken seriously i dont wanna hurt the trans community youre hurting them with this video take this shit down and get a therapist,3,NOT
im sorry people are hating on you so much in the comments i wish i like knew you personally bc i am trans and have a ton of trans friends n would love to tell you a lot about different trans experiences one piece of advice would be to not get too invested in online trans communities theres a huge war in the trans world rn and its most definitely not good to people just joining trans communities online,1,NOT
i guess trying to be black got boring for her so now she wants to try her hand at trans she makes it so hard to actually like her and stand up for her,3,NOT
 turn on cc youre welcome,2,NOT
you need some serious help thats all i am going to say about that,3,NOT
i was very pleased to see that the documentary has chinese subtitles available it seems to me that it is essencial to disseminate information and seek ways to prevent the expansion of meat consumption in china as the country is very populous and meat industries are increasingly seeking to expand this promising market ill watch it today thanks,1,NOT
thank you very much beloved for sharing this ,1,NOT
the dislike are the ones that eat meat and like and support crueltyperiod,2,NOT
veganic  permaculture  deserves its recognition for sure,1,NOT
infertility death and extinction encouraging propaganda,5,ABU
 were so sorry,2,NOT
i went vegetarian in  and in  i am actually going vegan i know i cannnn,1,NOT
lets go stop eating animal protein,1,NOT
being a vegan right now is like loosing your virginity every day,2,NOT
here in australia fires have burnt more than x the amount of hectares that were burned in the amazon,1,NOT
going for a grass fed steak now,1,NOT
vegan for  years never going to stop,1,NOT
this is propaganda you dont scare people into being vegan,5,ABU
great thanks a lot,1,NOT
i didnt go vegan i went plant foods whole foods  veganism is a religion i could care less if one slaughters cows pigs or goats goes fishing with a net  crabs with a cage or cuts off the heads of chickens  but i am sure vegans do and i bet  of them are pro choice because killing a baby is ok but dont touch my chicken  its almost like vegans want to live in a perfect rain forest with chickens pigs goats cows and worms pisses me off they dont give a shit about humans health diabetes heart attacks and cancer,3,NOT
soon many farms will run out of the water and soil quality necessary to grow vegan food the pesticides may also kill off all the bugs necessary to pollinate crops ruminant animals dont need fertilizer pesticide or irrigation they are quite happy on land where crops cannot be grown vegans cant even digest the food they eat bacteria must digest it for them then most of the fats the bacteria create are excreted instead of absorbed because the bacteria are in the colon its difficult to regard a diet that requires supplementation with respect,3,NOT
thank you for your movies,1,NOT
monsanto and big pharma are loving this,2,NOT
my eyes rolled so far back in my head  piers morgan cant have an opinion on a balanced diet sitting up there looking like a sweaty greasy no neck thumb,3,NOT
absolutely excellent bravo to the filmakers bravo to vegans,1,NOT
its just terrible that people criticize vegans who are trying tonsave the world what non vegans do to change or argue and even dare to make us feel bad and less,2,NOT
they want to create a race of soulless creatures so choosing to not to kill others is soulless hm interesting tell me more d theyre chaning gods creation oh now i understand another religious tard,3,NOT
excellent work thank you pbn all the best maeve in ireland,1,NOT
